Segment Id	Segment Name	Last Updated On
1250	zeotap > Spain > Demographics > Age: 45-54	2018-02-23 03:54:42
4649	zeotap > India > Male 18-24 > All ARPU	
4312	zeotap > Spain > Interest > Luxury	2018-02-27 00:37:45
5085	zeotap > Italy > Interest > Gifts for him (App Usage)	2018-02-27 09:03:04
3705	zeotap > India > Jagran (eNPS)	2018-02-25 17:10:44
1251	zeotap > Spain > Demographics > Age: 55-64	2018-02-23 03:54:42
4564	zeotap > Italy > Interest > Gifts for him (App Usage)	2018-02-27 09:03:04
3260	zeotap > Spain > Demographics > Age: 55-64	2018-02-23 03:33:30
4232	zeotap > Spain > Interest > Luxury	2018-02-27 00:37:45
3196	zeotap > Spain > Interest > News	2018-02-23 03:54:42
5273	zeotap > Spain > Interest > News	
1247	zeotap > Spain > Demographics > Age: 18-24	2018-02-23 03:54:42
3200	zeotap > Spain > Interest > Sports > Auto Racing	2018-02-23 03:54:42
4820	zeotap > UK > Demographics > Gender: Male / Men	2018-02-23 05:19:22
3645	zeotap > USA > Business Tax Preparation/Filing	2018-03-05 12:25:51
3641	zeotap > USA > Free Tax Preparation	2018-03-05 12:25:51
3706	zeotap > India > Jagran (eNPS)_1	2018-02-19 11:11:43
5147	zeotap > Italy > Demographics > Province: Bari	2018-02-28 18:19:58
4871	zeotap > Spain > Interest > Luxury	2018-02-27 00:37:45
4372	zeotap > USA > Interest > Business (App Usage)	2018-03-04 23:08:06
5210	zeotap > Italy > Interest > Mothers / Mum (App Usage)	2018-02-27 09:01:48
5157	zeotap > Italy > Demographics > Province: Padova	2018-02-28 18:19:58
4419	zeotap > France > Interest > Car Sharing & Cabs (App Usage)	2018-02-27 01:52:48
4598	zeotap > Italy > Interest > Mothers / Mum (App Usage)	2018-02-27 09:01:48
5160	zeotap > Italy > Demographics > Province: Reggio Calabria	2018-02-28 18:19:58
3987	zeotap > Spain > Demographic > Province: La Rioja	2018-02-23 03:33:30
4420	zeotap > France > Interest > Car Sharing & Cabs (App Usage)	2018-02-27 01:52:48
5156	zeotap > Italy > Demographics > Province: Napoli	2018-02-28 18:19:58
5270	zeotap > Spain > Interest > Luxury	2018-02-27 00:37:45
4018	zeotap > Spain > Demographics > Household Size: 3	2018-02-23 03:33:30
5088	zeotap > Italy > Interest > Mothers / Mum (App Usage)	2018-02-27 09:01:48
4597	zeotap > Italy > Interest > Mothers / Mum (App Usage)	2018-02-27 09:01:48
5219	zeotap > Italy > Interest > Security & Utilities (App Usage)	2018-02-27 10:32:01
2958	zeotap > Spain > Demographics > Age and Gender: Male, 35-54	2018-02-26 10:10:42
4633	zeotap > Italy > Interest > Security & Utilities (App Usage)	2018-02-27 10:32:01
3998	zeotap > Spain > Demographic > Province: Palencia	2018-02-23 03:33:30
3197	zeotap > Spain > Interest > Science > Weather	2018-02-23 03:54:42
4634	zeotap > Italy > Interest > Security & Utilities (App Usage)	2018-02-27 10:32:01
5435	Zeotap > Spain > Appusage > Fashion and Beauty	2018-03-05 08:17:21
5276	zeotap > Spain > Interest > Science > Weather	
5237	zeotap > Italy > Mobile Contract > Payment Type: Pre-paid	2018-02-28 18:19:58
4014	zeotap > Spain > Demographic > Province: Zamora	2018-02-23 03:33:30
4016	zeotap > Spain > Demographics > Household Size: 1	2018-02-23 03:33:30
4027	zeotap > Spain > Demographics > Region: Valladolid	2018-02-23 03:33:30
4199	Zeotap > Spain > Appusage > Fashion and Beauty	2018-03-05 08:17:21
4198	Zeotap > Spain > Appusage > Fashion and Beauty	2018-03-05 08:17:21
5099	zeotap > Italy > Interest > Security & Utilities (App Usage)	2018-02-27 10:32:01
4004	zeotap > Spain > Demographic > Province: Santander	2018-02-23 03:33:30
5137	zeotap > Italy > Demographics > Home decision makers	2018-02-28 18:19:58
5183	zeotap > Italy > Demographics > Region: Puglia	2018-02-28 18:19:58
4864	Zeotap > Spain > Appusage > Fashion and Beauty	2018-03-05 08:17:21
5208	zeotap > Italy > Interest > Hobbies & Interests > Role Playing Games	2018-02-28 18:19:58
5281	zeotap > Spain > Interest > Technology & Computing	
3278	zeotap > Spain > Mobile Contract > Payment Type: Post-paid	2018-02-23 03:33:30
5470	zeotap > Spain > Demographic > Province: Cuenca	
4507	zeotap > India > High ARPU (Bajaj Allianz)	2018-03-04 20:55:41
4129	zeotap > DE > Demographics: Women, Age: 18-49	2018-02-24 00:44:54
5213	zeotap > Italy > Interest > News	2018-02-28 18:19:58
5209	zeotap > Italy > Interest > Hobbies & Interests > Video & Computer Games	2018-02-28 18:19:58
5280	zeotap > Spain > Interest > Sports > NASCAR Racing	
4423	zeotap > France > Interest > Household Decision Makers (App Usage)	2018-02-27 02:45:09
4422	zeotap > France > Interest > Household Decision Makers (App Usage)	2018-02-27 02:45:09
5473	zeotap > Spain > Demographic > Province: Guadalajara	
4099	zeotap > DE > Demographics > Age: 25-49	2018-02-24 00:44:54
3905	zeotap > Spain > Demographics > Language: Chinese	2018-03-05 08:06:51
4093	zeotap > DE > Demographics > Age: 18-44	2018-02-24 00:44:54
5162	zeotap > Italy > Demographics > Province: Roma	2018-02-28 18:19:58
5155	zeotap > Italy > Demographics > Province: Milano	2018-02-28 18:19:58
1713	zeotap > US > Interest > Hobbies & Interests > Mobile Gaming Apps	
5479	zeotap > Spain > Demographic > Province: Las Palmas de Gran Canaria	
5138	zeotap > Italy > Demographics > Income: High	2018-02-28 18:19:58
5144	zeotap > Italy > Demographics > Legal Drinking Age - 18+	2018-02-28 18:19:58
5136	zeotap > Italy > Demographics > Audience Discovery	2018-02-28 18:19:58
5141	zeotap > Italy > Demographics > Language: German	2018-02-28 18:19:58
4457	zeotap > Germany > Interest > Car Sharing & Cabs (App Usage)	2018-02-19 16:03:34
4169	zeotap > Spain > Demographic > Generation Z	2018-02-26 10:10:42
5279	zeotap > Spain > Interest > Sports > Auto Racing	
5481	zeotap > Spain > Demographic > Province: Lleida	
3013	zeotap > Spain > Demographic > Province: Almería	2018-02-27 14:41:12
4425	zeotap > France > Interest > Families (App Usage)	2018-02-19 14:50:53
4426	zeotap > France > Interest > Families (App Usage)	2018-02-19 14:50:53
5010	zeotap > Italy > Demographics > Province: Torino	2018-03-05 07:53:19
4567	zeotap > Italy > Interest > School and Education (App Usage)	2018-02-27 07:55:11
5096	zeotap > Italy > Interest > School and Education (App Usage)	2018-02-27 07:55:11
3232	zeotap > US > Demographic > Wealth Percentile: 0-10	2018-03-05 12:25:51
5066	zeotap > Italy > Interest > Sports > NASCAR Racing	2018-03-05 07:53:19
5003	zeotap > Italy > Demographics > Income: High	2018-03-05 07:53:19
5452	zeotap > Spain > Demographic > Language: English	
4373	zeotap > USA > Interest > Auto & Vehicles (App Usage)	2018-03-04 22:45:25
4374	zeotap > USA > Interest > Auto & Vehicles (App Usage)	2018-03-04 22:45:25
4568	zeotap > Italy > Interest > School and Education (App Usage)	2018-02-27 07:55:11
5064	zeotap > Italy > Interest > Sports	2018-03-05 07:53:19
5001	zeotap > Italy > Demographics > Age > Generation: Baby Boomers (55+)	2018-03-05 07:53:19
5277	zeotap > Spain > Interest > Society	
4376	zeotap > USA > Interest > Sports (App Usage)	2018-03-04 23:23:27
5217	zeotap > Italy > Interest > School and Education (App Usage)	2018-02-27 07:55:11
4378	zeotap > USA > Interest > Game Simulation (App Usage)	2018-03-04 23:27:20
5014	zeotap > Italy > Demographics > Language: German	2018-03-05 07:53:19
5042	zeotap > Italy > Demographics > Province: Sassari	2018-03-05 07:53:19
3199	zeotap > Spain > Interest > Sports	2018-02-23 03:54:42
4270	zeotap > USA > Interest > Entertainment (App Usage)	2018-03-04 22:58:01
3042	zeotap > Spain > Demographic > Province: Ourense	2018-02-27 14:41:12
5036	zeotap > Italy > Demographics > Region: Marche	2018-03-05 07:53:19
5050	zeotap > Italy > Demographics > Region: Trentino-Alto Adige	2018-03-05 07:53:19
5368	zeotap > Italy > Interest > Casual Gaming (App Usage)	
4600	zeotap > Italy > Interest > Casual Gaming (App Usage)	2018-02-27 11:06:39
4428	zeotap > France > Interest > Mobile Shoppers (App Usage)	2018-02-19 14:50:06
5278	zeotap > Spain > Interest > Sports	
5033	zeotap > Italy > Demographics > Region: Sardegna	2018-03-05 07:53:19
4988	zeotap > Italy > Demographics > Age: 18-24	2018-03-05 07:53:19
5056	zeotap > Italy > Interest > Hobbies & Interests > Board Games/Puzzles	2018-03-05 07:53:19
5061	zeotap > Italy > Interest > News	2018-03-05 07:53:19
5482	zeotap > Spain > Demographic > Province: Lugo	
4429	zeotap > France > Interest > Mobile Shoppers (App Usage)	2018-02-19 14:50:06
5484	zeotap > Spain > Demographic > Province: Málaga	
5456	zeotap > Spain > Demographic > Millenial	
4992	zeotap > Italy > Demographics > Region: Nielsen Area 2	2018-03-05 07:53:19
4380	zeotap > USA > Interest > Reference (App Usage)	2018-03-04 23:04:48
4879	zeotap > Spain > Interest > Valentine's Day	2018-02-27 01:09:23
4601	zeotap > Italy > Interest > Casual Gaming (App Usage)	2018-02-27 11:06:39
5442	zeotap > Italy > Demographics > Gender: Female / Women	2018-02-28 18:19:58
5443	zeotap > Italy > Demographics > Gender: Male / Men	2018-02-28 18:19:58
5043	zeotap > Italy > Demographics > Province: Parma	2018-03-05 07:53:19
5013	zeotap > Italy > Demographics > Language: English	2018-03-05 07:53:19
4235	zeotap > Spain > Interest > Valentine's Day	2018-02-27 01:09:23
5490	zeotap > Spain > Demographic > Province: Palma de Mallorca	2018-02-28 18:04:29
5143	zeotap > Italy > Demographics > Language: Spanish	2018-02-28 18:19:58
5025	zeotap > Italy > Demographics > Province: Verona	2018-03-05 07:53:19
5445	zeotap > Italy > Demographic > Young City Professionals	2018-02-28 18:19:58
5079	zeotap > Italy > Interest > Casual Gaming (App Usage)	2018-02-27 11:06:39
5057	zeotap > Italy > Interest > Hobbies & Interests	2018-03-05 07:53:19
4996	zeotap > Italy > Mobile Contract > Payment Type: Pre-paid	2018-03-05 07:53:19
4382	zeotap > USA > Interest > Events (App Usage)	2018-03-04 23:09:41
3295	zeotap > Italy > Demographics > Age & Gender: Male / Men, 65+	2018-02-23 04:17:16
4314	zeotap > Spain > Interest > Valentine's Day	2018-02-27 01:09:23
4995	zeotap > Italy > Demographics > Region: Nielsen Area 1	2018-03-05 07:53:19
5492	zeotap > Spain > Demographic > Province: Salamanca	2018-02-28 18:04:29
5171	zeotap > Italy > Demographics > Region: Campania	2018-02-28 18:19:58
5249	zeotap > Spain > Demographics > Region: Northern Spain	
5493	zeotap > Spain > Demographic > Province: San Sebastián	2018-02-28 18:04:29
5181	zeotap > Italy > Demographics > Region: Nielsen Area 4	2018-02-28 18:19:58
5506	zeotap > Spain > Demographic > Province: Zaragoza	2018-02-28 18:04:29
5030	zeotap > Italy > Demographics > Region: Emilia-Romagna	2018-03-05 07:53:19
5285	zeotap > Spain > Interest > Valentine's Day	2018-02-27 01:09:23
3415	zeotap > Canada > Demographics > Age: 65+	2018-03-04 03:46:11
4636	zeotap > Italy > Interest > Music Lovers (App Usage)	2018-02-27 12:02:18
5254	zeotap > Spain > Interest > Arts & Entertainment > Books & Literature	
3189	zeotap > Spain > Interest > Arts & Entertainment > Books & Literature	2018-02-23 03:54:42
5182	zeotap > Italy > Demographics > Region: Piemonte	2018-02-28 18:19:58
5026	zeotap > Italy > Demographics > Province: Venezia	2018-03-05 07:53:19
5035	zeotap > Italy > Demographics > Region: Abruzzo	2018-03-05 07:53:19
5062	zeotap > Italy > Interest > Society	2018-03-05 07:53:19
5185	zeotap > Italy > Demographics > Region: Sicilia	2018-02-28 18:19:58
4919	zeotap > India > Male 30-45 > High ARPPU (ICICI Pru)	2018-02-20 16:33:23
3443	zeotap > India > Financial Interest	2018-03-01 22:23:54
5224	zeotap > Italy > Interest > Sports	2018-02-28 18:19:58
5253	zeotap > Spain > Interest > Arts & Entertainment	
4384	zeotap > USA > Interest > Game Casino (App Usage)	2018-03-05 00:30:57
5029	zeotap > Italy > Demographics > Region: Sicilia	2018-03-05 07:53:19
4511	zeotap > USA > F18-49 & Spanish Speakers	2018-02-23 23:04:01
4386	zeotap > USA > Interest > News & Magazines (App Usage)	2018-03-05 01:08:14
5023	zeotap > Italy > Demographics > Province: Messina	2018-03-05 07:53:19
5189	zeotap > Italy > Demographics > Region: Veneto	2018-02-28 18:19:58
5211	zeotap > Italy > Interest > Music Lovers (App Usage)	2018-02-27 12:02:18
5178	zeotap > Italy > Demographics > Region: Nielsen Area 1	2018-02-28 18:19:58
4200	Zeotap > Spain > Appusage > Game	2018-03-05 11:32:28
3048	zeotap > Spain > Demographic > Province: Santa Cruz de Tenerife	2018-02-27 14:41:12
5505	zeotap > Spain > Demographic > Province: Zamora	2018-02-28 18:04:29
3438	zeotap > India > Business and Finance	2018-03-01 22:23:54
5188	zeotap > Italy > Demographics > Region: Valle d Aosta	2018-02-28 18:19:58
4388	zeotap > USA > Interest > Game Racing (App Usage)	2018-03-04 23:53:08
5015	zeotap > Italy > Demographics > Nationality: Non Italians	2018-03-05 07:53:19
5044	zeotap > Italy > Demographics > Province: Ferrara	2018-03-05 07:53:19
5175	zeotap > Italy > Demographics > Region: Lombardia	2018-02-28 18:19:58
5236	zeotap > Italy > Mobile Contract > Payment Type: Post-paid	2018-02-28 18:19:58
5142	zeotap > Italy > Demographics > Language: Russian	2018-02-28 18:19:58
1449	zeotap > US > Demographics > Language: Bengali	2018-02-23 20:58:20
3462	zeotap > India > B2B	2018-03-04 20:55:41
5436	Zeotap > Spain > Appusage > Game	2018-03-05 11:32:28
5034	zeotap > Italy > Demographics > Region: Liguria	2018-03-05 07:53:19
4637	zeotap > Italy > Interest > Music Lovers (App Usage)	2018-02-27 12:02:18
5154	zeotap > Italy > Demographics > Province: Messina	2018-02-28 18:19:58
5164	zeotap > Italy > Demographics > Province: Torino	2018-02-28 18:19:58
5021	zeotap > Italy > Demographics > Province: La Spezia	2018-03-05 07:53:19
5022	zeotap > Italy > Demographics > Province: Palermo	2018-03-05 07:53:19
3644	zeotap > USA > Business Tax Preparation	2018-02-28 00:01:09
4341	zeotap > USA > Interest > Photo & Video (App Usage)	2018-03-04 21:43:28
4294	zeotap > USA > Interest > Photography (App Usage)	2018-03-05 02:59:12
1396	zeotap > US > Automotive > Vehicle Make: Infiniti	2018-02-23 20:58:20
1340	zeotap > US > Demographics > Home State: Nebraska	2018-02-23 20:58:20
5179	zeotap > Italy > Demographics > Region: Nielsen Area 2	2018-02-28 18:19:58
4391	zeotap > USA > Interest > Weather (App Usage)	2018-03-05 00:28:43
4975	zeotap > Italy > Demographics > Gender: Female / Women	2018-03-05 07:53:19
4275	zeotap > USA > Interest > Games (App Usage)	2018-03-04 23:34:05
4201	Zeotap > Spain > Appusage > Game	2018-03-05 11:32:28
5167	zeotap > Italy > Demographics > Province: Verona	2018-02-28 18:19:58
5031	zeotap > Italy > Demographics > Region: Calabria	2018-03-05 07:53:19
5008	zeotap > Italy > Demographics > Province: Roma	2018-03-05 07:53:19
5006	zeotap > Italy > Demographics > Region: Lazio	2018-03-05 07:53:19
5127	zeotap > Italy > Demographics > Age > Generation: Baby Boomers (55+)	2018-02-28 18:19:58
5206	zeotap > Italy > Interest > Hobbies & Interests > Board Games/Puzzles	2018-02-28 18:19:58
5172	zeotap > Italy > Demographics > Region: Emilia-Romagna	2018-02-28 18:19:58
4867	Zeotap > Spain > Appusage > Game	2018-03-05 11:32:28
5090	zeotap > Italy > Interest > Music Lovers (App Usage)	2018-02-27 12:02:18
3203	zeotap > Spain > Interest > Technology & Computing > Entertainment	2018-02-23 03:54:42
5068	zeotap > Italy > Interest > Technology & Computing > Entertainment	2018-03-05 07:53:19
5011	zeotap > Italy > Demographics > Province: Napoli	2018-03-05 07:53:19
5225	zeotap > Italy > Interest > Sports > Auto Racing	2018-02-28 18:19:58
5205	zeotap > Italy > Interest > Hobbies & Interests	2018-02-28 18:19:58
5282	zeotap > Spain > Interest > Technology & Computing > Entertainment	
5129	zeotap > Italy > Demographics > Age > Generation: Millennials (18 - 34)	2018-02-28 18:19:58
4394	zeotap > USA > Interest > Libraries & Demo (App Usage)	2018-03-04 23:39:53
5058	zeotap > Italy > Interest > Arts & Entertainment	2018-03-05 07:53:19
5060	zeotap > Italy > Interest > Arts & Entertainment > Music	2018-03-05 07:53:19
5000	zeotap > Italy > Demographics > Age > Generation: Gen X (35 - 54)	2018-03-05 07:53:19
5024	zeotap > Italy > Demographics > Province: Reggio Calabria	2018-03-05 07:53:19
5004	zeotap > Italy > Demographics > Audience Discovery	2018-03-05 07:53:19
4984	zeotap > Italy > Demographics > Gender: Male / Men	2018-03-05 07:53:19
4396	zeotap > USA > Interest > Shopping (App Usage)	2018-03-05 01:31:26
5128	zeotap > Italy > Demographics > Age > Generation: Gen X (35 - 54)	2018-02-28 18:19:58
5145	zeotap > Italy > Demographics > Mums	2018-02-28 18:19:58
5235	zeotap > Italy > Mobile Contract > Customer Type: Consumer	2018-02-28 18:19:58
4499	zeotap > France > Interest > Mobile Video Streamers (App Usage)	2018-02-27 03:19:53
5511	zeotap > Spain > Demographic > Province: Barcelona	2018-03-04 07:46:41
3524	zeotap > Italy > Demographics > Province: Torino	2018-02-23 04:17:16
3033	zeotap > Spain > Demographic > Province: Las Palmas de Gran Canaria	2018-02-27 14:41:12
4500	zeotap > France > Interest > Mobile Video Streamers (App Usage)	2018-02-27 03:19:53
1414	zeotap > US > Automotive > Vehicle Make: Saab	2018-02-28 00:01:09
4271	zeotap > USA > Interest > Navigation (App Usage)	2018-03-04 17:52:41
4385	zeotap > USA > Interest > News & Magazines (App Usage)	2018-03-05 01:08:14
3527	zeotap > Italy > Demographics > Province: Napoli	2018-02-23 04:17:16
3290	zeotap > Italy > Demographics > Age & Gender: Male / Men, 18 - 24	2018-02-23 04:17:16
3150	zeotap > Italy > Interest > Sports > NASCAR Racing	2018-02-23 04:17:16
1411	zeotap > US > Automotive > Vehicle Make: Plymouth	2018-02-23 23:04:01
1801	zeotap > US > Interest > Pets	2018-02-23 20:58:20
4432	zeotap > France > Interest > Mothers (App Usage)	2018-02-19 15:15:00
4431	zeotap > France > Interest > Mothers (App Usage)	2018-02-19 15:15:00
1481	zeotap > US > Demographics > Language: Slovenian	2018-02-23 20:58:20
3160	zeotap > Italy > Interest > News	2018-02-23 04:17:16
4383	zeotap > USA > Interest > Game Casino (App Usage)	2018-03-05 00:30:57
4284	zeotap > USA > Interest > Game Card (App Usage)	2018-03-04 19:02:07
4306	zeotap > USA > Interest > House & Home (App Usage)	2018-03-04 19:50:08
4571	zeotap > Italy > Interest > Valentine's Day (App Usage)	2018-02-27 08:33:12
3780	zeotap > Italy > Demographics > Region: Piemonte	2018-02-23 04:17:16
1454	zeotap > US > Demographics > Language: Croatian	2018-02-23 23:04:01
1404	zeotap > US > Automotive > Vehicle Make: Mazda	2018-02-28 00:01:09
1343	zeotap > US > Demographics > Home State: New Jersey	2018-02-28 00:01:09
3521	zeotap > Italy > Demographics > Province: Milano	2018-02-23 04:17:16
3648	zeotap > USA > H&R Block Users	2018-02-28 00:01:09
5122	zeotap > Italy > Interest > Valentine's Day (App Usage)	2018-02-27 08:33:12
4570	zeotap > Italy > Interest > Valentine's Day (App Usage)	2018-02-27 08:33:12
4335	zeotap > USA > Interest > Game Arcade (App Usage)	2018-03-04 21:48:20
5232	zeotap > Italy > Interest > Valentine's Day (App Usage)	2018-02-27 08:33:12
5121	zeotap > Italy > Interest > Travel (App Usage)	2018-02-27 09:42:57
4604	zeotap > Italy > Interest > Travel (App Usage)	2018-02-27 09:42:57
4603	zeotap > Italy > Interest > Travel (App Usage)	2018-02-27 09:42:57
4265	zeotap > USA > Interest > Dating (App Usage)	2018-03-04 17:36:13
4369	zeotap > USA > Interest > Communication (App Usage)	2018-03-05 07:13:16
4345	zeotap > USA > Interest > Comics (App Usage)	2018-03-04 21:09:42
4276	zeotap > USA > Interest > Catalogs (App Usage)	2018-03-04 18:05:04
4371	zeotap > USA > Interest > Business (App Usage)	2018-03-04 23:08:06
5231	zeotap > Italy > Interest > Travel (App Usage)	2018-02-27 09:42:57
3808	zeotap > Italy > Demographics > Region: Sardegna	2018-02-23 04:17:16
3832	zeotap > Italy > Demographics > Region: Trentino-Alto Adige	2018-02-23 04:17:16
3509	zeotap > Italy > Demographics > Region: Lombardia	2018-02-23 04:17:16
469	zeotap > Italy > Mobile Contract > Payment Type: Post-paid	2018-02-23 04:17:16
4435	zeotap > France > Interest > Singles & Dating (App Usage)	2018-02-27 03:30:00
1527	zeotap > US > Demographics > Religion: Greek Orthodox	2018-02-28 00:01:09
1451	zeotap > US > Demographics > Language: Bulgarian	2018-02-28 00:01:09
1432	zeotap > US > Demographics > Ethnicity: Japanese	2018-02-23 20:58:20
1423	zeotap > US > Demographics > Ethnicity: Arab	2018-02-23 20:58:20
4298	zeotap > USA > Interest > Beauty (App Usage)	2018-03-04 19:23:39
1406	zeotap > US > Automotive > Vehicle Make: Mercury	2018-02-28 00:01:09
3188	zeotap > Spain > Interest > Arts & Entertainment	2018-02-23 03:54:42
5148	zeotap > Italy > Demographics > Province: Bologna	2018-02-28 18:11:46
5076	zeotap > Italy > Interest > Betting (App Usage)	2018-02-27 11:08:54
4950	zeotap > US > Internal > TapFwd-Oct	2018-02-23 13:26:24
4925	zeotap > Spain > Internal > Orange-JanFeb	2018-02-23 14:36:21
4922	zeotap > Spain > Internal > Orange-Sep	2018-02-23 14:31:23
4938	zeotap > US > Internal > Twine-JanFeb	2018-02-23 15:14:34
4929	zeotap > Italy > Internal > VFIT-JanFeb	2018-02-23 15:17:02
4980	zeotap > Spain > Interest > Travel > Hotels	2018-02-27 12:59:51
4434	zeotap > France > Interest > Singles & Dating (App Usage)	2018-02-27 03:30:00
5195	zeotap > Italy > Interest > Betting (App Usage)	2018-02-27 11:08:54
4503	zeotap > France > Interest > Music Lovers (App Usage)	2018-02-27 03:22:37
4639	zeotap > Italy > Interest > Betting (App Usage)	2018-02-27 11:08:54
5263	zeotap > Spain > Interest > Father's Day	2018-02-27 01:01:29
4640	zeotap > Italy > Interest > Betting (App Usage)	2018-02-27 11:08:54
4754	zeotap > Spain > Interest > Business Decision Makers	2018-02-27 14:41:12
4865	zeotap > Spain > Interest > Father's Day	2018-02-27 01:01:29
4238	zeotap > Spain > Interest > Father's Day	2018-02-27 01:01:29
4315	zeotap > Spain > Interest > Father's Day	2018-02-27 01:01:29
4502	zeotap > France > Interest > Music Lovers (App Usage)	2018-02-27 03:22:37
4398	zeotap > USA > Interest > News (App Usage)	2018-03-05 00:10:26
4537	zeotap > UK > Interest > Mothers (App Usage)	2018-02-19 07:58:32
4538	zeotap > UK > Interest > Mothers (App Usage)	2018-02-19 07:58:32
4948	zeotap > US > Internal > Modfx-JanFeb	2018-02-23 13:18:35
4947	zeotap > US > Internal > Modfx-NovDec	2018-02-23 12:15:19
4936	zeotap > US > Internal > TapFwd-JanFeb	2018-02-24 04:34:30
4935	zeotap > US > Internal > TapFwd-NovDec	2018-02-20 16:23:07
4977	zeotap > Italy > Device > Samsung	2018-02-26 17:41:45
4932	zeotap > Spain > Internal > VFSP-NovDec	2018-02-23 14:45:40
4437	zeotap > France > Interest > Travellers (App Usage)	2018-02-27 03:26:43
4438	zeotap > France > Interest > Travellers (App Usage)	2018-02-27 03:26:43
1455	zeotap > US > Demographics > Language: Czech	2018-02-28 00:01:09
4931	zeotap > Spain > Internal > VFSP-Oct	2018-02-23 14:42:00
4949	zeotap > US > Internal > TapFwd-Sep	2018-02-23 15:38:56
4924	zeotap > Spain > Internal > Orange-NovDec	2018-02-23 14:36:58
4923	zeotap > Spain > Internal > Orange-Oct	2018-02-23 14:31:35
4937	zeotap > US > Internal > Twine-NovDec	2018-02-23 14:43:07
4939	zeotap > US > Internal > GDL-Sep	2018-02-23 11:26:52
4934	zeotap > US > Internal > 180by2-JanFeb	2018-02-23 13:14:59
4945	zeotap > US > Internal > Mobilewala-NovDec	2018-02-23 12:07:05
5082	zeotap > Italy > Interest > Food Lovers (App Usage)	2018-02-27 08:00:05
4574	zeotap > Italy > Interest > Food Lovers (App Usage)	2018-02-27 08:00:05
5200	zeotap > Italy > Interest > Food Lovers (App Usage)	2018-02-27 08:00:05
4203	Zeotap > Spain > Appusage > Health and Fitness	2018-03-05 08:40:50
4868	Zeotap > Spain > Appusage > Health and Fitness	2018-03-05 08:40:50
4573	zeotap > Italy > Interest > Food Lovers (App Usage)	2018-02-27 08:00:05
5437	Zeotap > Spain > Appusage > Health and Fitness	2018-03-05 08:40:50
4202	Zeotap > Spain > Appusage > Health and Fitness	2018-03-05 08:40:50
4755	zeotap > Spain > Interest > Auto - SUV	2018-02-26 13:28:44
1818	zeotap > US > Interest > Sports > College Sports > Basketball	
4440	zeotap > France > Interest > Auto Enthusiasts (App Usage)	2018-02-27 03:14:48
1304	zeotap > US > Demographics > Age: 55-64	2018-02-28 00:01:09
2026	zeotap > US > Interest > Shopping > Durable Goods > Sports & Outdoors > Camping & Outdoors	
4441	zeotap > France > Interest > Auto Enthusiasts (App Usage)	2018-02-27 03:14:48
5120	zeotap > Italy > Interest > Tech and Electronics (App Usage)	2018-02-27 13:39:24
4642	zeotap > Italy > Interest > Tech and Electronics (App Usage)	2018-02-27 13:39:24
4607	zeotap > Italy > Interest > Navigation (App Usage)	2018-02-27 09:31:11
5091	zeotap > Italy > Interest > Navigation (App Usage)	2018-02-27 09:31:11
4400	zeotap > USA > Interest > Social (App Usage)	2018-03-05 03:02:28
1665	zeotap > US > Interest > Health & Fitness > Weight Loss	2018-02-28 00:01:09
4606	zeotap > Italy > Interest > Navigation (App Usage)	2018-02-27 09:31:11
4316	zeotap > Spain > Interest > Business Travellers	2018-02-27 00:49:52
5261	zeotap > Spain > Interest > Business Travellers	2018-02-27 00:49:52
4859	zeotap > Spain > Interest > Business Travellers	2018-02-27 00:49:52
4893	zeotap > UK > Interest > Mothers (App Usage)	2018-02-19 07:58:32
5118	zeotap > India > Prepaid > Low ARPU (Vodafone)	
5212	zeotap > Italy > Interest > Navigation (App Usage)	2018-02-27 09:31:11
4643	zeotap > Italy > Interest > Tech and Electronics (App Usage)	2018-02-27 13:39:24
4241	zeotap > Spain > Interest > Business Travellers	2018-02-27 00:49:52
4205	Zeotap > Spain > Appusage > Home and Family	2018-03-05 08:38:37
4869	Zeotap > Spain > Appusage > Home and Family	2018-03-05 08:38:37
5438	Zeotap > Spain > Appusage > Home and Family	2018-03-05 08:38:37
4204	Zeotap > Spain > Appusage > Home and Family	2018-03-05 08:38:37
5228	zeotap > Italy > Interest > Tech and Electronics (App Usage)	2018-02-27 13:39:24
5201	zeotap > Italy > Interest > Gen Z (App Usage)	2018-02-27 10:31:18
5083	zeotap > Italy > Interest > Gen Z (App Usage)	2018-02-27 10:31:18
4577	zeotap > Italy > Interest > Gen Z (App Usage)	2018-02-27 10:31:18
4576	zeotap > Italy > Interest > Gen Z (App Usage)	2018-02-27 10:31:18
4317	zeotap > Spain > Interest > Music Festival Lovers	2018-02-27 03:04:24
4244	zeotap > Spain > Interest > Music Festival Lovers	2018-02-27 03:04:24
4147	zeotap > India > Premium Affluents (DHFL)	2018-03-01 22:23:54
4143	zeotap > India > Premium Business Finance Affinity (Times Now)	2018-03-02 12:56:01
4402	zeotap > USA > Interest > Lifestyle (App Usage)	2018-03-05 11:07:18
4874	zeotap > Spain > Interest > Music Festival Lovers	2018-02-27 03:04:24
5272	zeotap > Spain > Interest > Music Festival Lovers	2018-02-27 03:04:24
4609	zeotap > Italy > Interest > Auto (App Usage)	2018-02-27 09:33:24
4148	zeotap > India > Business and Banking Affinity (DHFL)	2018-03-01 22:23:54
4145	zeotap > India > Gadget freaks (Times Now)	2018-03-04 20:55:41
4173	zeotap > India > High Data Consuming Post Paid Users (Titan)	2018-02-25 17:10:44
